image_name,Type_1,Type_2,Type_3
13320.jpg,0.02710,0.22212,0.75078
13321.jpg,0.08570,0.70687,0.20743
13322.jpg,0.08311,0.61392,0.30297
13323.jpg,0.03791,0.92349,0.03861
13324.jpg,0.09180,0.29810,0.61010
13325.jpg,0.03733,0.51602,0.44665
13326.jpg,0.24073,0.37800,0.38127
13327.jpg,0.04372,0.13840,0.81788
13328.jpg,0.83536,0.12455,0.04009
13329.jpg,0.10232,0.56002,0.33766
13330.jpg,0.06887,0.32628,0.60486
13331.jpg,0.07561,0.88099,0.04340
13332.jpg,0.05159,0.29443,0.65398
13333.jpg,0.04754,0.49244,0.46002
13334.jpg,0.05979,0.54626,0.39395
13335.jpg,0.11616,0.71864,0.16520
13336.jpg,0.25732,0.36426,0.37842
13337.jpg,0.53021,0.41375,0.05604
13338.jpg,0.25008,0.59197,0.15795
13339.jpg,0.07015,0.67993,0.24993
13340.jpg,0.02480,0.28023,0.69497
13341.jpg,0.18813,0.38101,0.43085
13342.jpg,0.87066,0.11217,0.01716
13343.jpg,0.01974,0.83387,0.14640
13344.jpg,0.09760,0.78590,0.11650
13345.jpg,0.10351,0.60395,0.29255
13346.jpg,0.09253,0.34577,0.56170
13347.jpg,0.02368,0.44657,0.52975
13348.jpg,0.19570,0.69189,0.11241
13349.jpg,0.19053,0.72765,0.08181
13350.jpg,0.22733,0.71009,0.06258
13351.jpg,0.04829,0.72213,0.22959
13352.jpg,0.14357,0.63708,0.21935
13353.jpg,0.05467,0.86131,0.08402
13354.jpg,0.04215,0.29695,0.66090
13355.jpg,0.28331,0.60920,0.10750
13356.jpg,0.29692,0.50314,0.19994
13357.jpg,0.11465,0.66257,0.22279
13358.jpg,0.26258,0.38967,0.34776
13359.jpg,0.12701,0.29661,0.57638
13360.jpg,0.14500,0.50300,0.35200
13361.jpg,0.13687,0.60760,0.25553
13362.jpg,0.21322,0.64474,0.14204
13363.jpg,0.13390,0.44267,0.42343
13364.jpg,0.64003,0.16158,0.19839
13365.jpg,0.74320,0.21302,0.04378
13366.jpg,0.03816,0.57722,0.38462
13367.jpg,0.16534,0.61940,0.21526
13368.jpg,0.11263,0.20159,0.68579
13369.jpg,0.08585,0.64746,0.26669
13370.jpg,0.15810,0.41917,0.42273
13371.jpg,0.22532,0.62524,0.14944
13372.jpg,0.16187,0.43798,0.40015
13373.jpg,0.11306,0.77952,0.10742
13374.jpg,0.05571,0.87463,0.06966
13375.jpg,0.12132,0.37395,0.50473
13376.jpg,0.02771,0.21727,0.75502
13377.jpg,0.16880,0.52730,0.30380
13378.jpg,0.11985,0.74607,0.13408
13379.jpg,0.00779,0.57322,0.41899
13380.jpg,0.07032,0.79086,0.13882
13381.jpg,0.04040,0.26224,0.69735
13382.jpg,0.05037,0.34337,0.60626
13383.jpg,0.12205,0.86467,0.01328
13384.jpg,0.18608,0.63760,0.17631
13385.jpg,0.03839,0.87315,0.08846
13386.jpg,0.08160,0.39014,0.52827
13387.jpg,0.59160,0.40604,0.00235
13388.jpg,0.04259,0.61057,0.34684
13389.jpg,0.04041,0.90859,0.05100
13390.jpg,0.03449,0.86479,0.10072
13391.jpg,0.70575,0.27731,0.01694
13392.jpg,0.17081,0.61268,0.21651
13393.jpg,0.36555,0.59701,0.03744
13394.jpg,0.37519,0.54468,0.08014
13395.jpg,0.33006,0.48404,0.18589
13396.jpg,0.01609,0.94863,0.03529
13397.jpg,0.03171,0.67458,0.29371
13398.jpg,0.26475,0.61176,0.12349
13399.jpg,0.01726,0.27937,0.70337
13400.jpg,0.06212,0.17797,0.75991
13401.jpg,0.11503,0.51470,0.37027
13402.jpg,0.17724,0.42109,0.40168
13403.jpg,0.43849,0.36258,0.19893
13404.jpg,0.52219,0.37457,0.10323
13405.jpg,0.16880,0.52730,0.30380
13406.jpg,0.04617,0.57918,0.37465
13407.jpg,0.02471,0.37270,0.60259
13408.jpg,0.08576,0.32686,0.58738
13409.jpg,0.09733,0.78864,0.11403
13410.jpg,0.49700,0.36327,0.13973
13411.jpg,0.81052,0.15993,0.02955
13412.jpg,0.09644,0.69736,0.20620
13413.jpg,0.00900,0.42991,0.56109
13414.jpg,0.34308,0.54518,0.11174
13415.jpg,0.09819,0.58940,0.31241
13416.jpg,0.13178,0.68665,0.18157
13417.jpg,0.13117,0.54254,0.32628
13418.jpg,0.02089,0.39295,0.58616
13419.jpg,0.09726,0.46256,0.44018
13420.jpg,0.06353,0.85225,0.08422
13421.jpg,0.04421,0.42093,0.53486
13422.jpg,0.40239,0.45168,0.14593
13423.jpg,0.29050,0.55756,0.15194
13424.jpg,0.41985,0.54213,0.03802
13425.jpg,0.09555,0.82902,0.07543
13426.jpg,0.13072,0.72343,0.14585
13427.jpg,0.06578,0.88211,0.05211
13428.jpg,0.08006,0.49351,0.42644
13429.jpg,0.03789,0.50476,0.45735
13430.jpg,0.01155,0.29989,0.68856
13431.jpg,0.18791,0.68543,0.12666
13432.jpg,0.08481,0.72215,0.19304
13433.jpg,0.31338,0.40196,0.28466
13434.jpg,0.04974,0.29634,0.65392
13435.jpg,0.38467,0.44290,0.17243
13436.jpg,0.44233,0.39040,0.16727
13437.jpg,0.05903,0.27216,0.66881
13438.jpg,0.20650,0.50441,0.28909
13439.jpg,0.10912,0.88570,0.00518
13440.jpg,0.04848,0.24337,0.70815
13441.jpg,0.02898,0.47113,0.49989
13442.jpg,0.54871,0.39190,0.05939
13443.jpg,0.09784,0.77929,0.12287
13444.jpg,0.06147,0.25192,0.68662
13445.jpg,0.06628,0.54283,0.39089
13446.jpg,0.18788,0.53880,0.27332
13447.jpg,0.01051,0.74141,0.24808
13448.jpg,0.06580,0.68979,0.24441
13449.jpg,0.31423,0.64055,0.04521
13450.jpg,0.16489,0.64032,0.19480
13451.jpg,0.08821,0.40250,0.50929
13452.jpg,0.14532,0.83523,0.01945
13453.jpg,0.00809,0.06303,0.92889
13454.jpg,0.07467,0.74803,0.17730
13455.jpg,0.00722,0.14322,0.84956
13456.jpg,0.22372,0.51147,0.26481
13457.jpg,0.18972,0.54578,0.26449
13458.jpg,0.01739,0.96613,0.01648
13459.jpg,0.17325,0.79066,0.03609
13460.jpg,0.04098,0.95124,0.00778
13461.jpg,0.06589,0.76369,0.17042
13462.jpg,0.03731,0.65107,0.31162
13463.jpg,0.03974,0.88292,0.07734
13464.jpg,0.06373,0.51229,0.42398
13465.jpg,0.15469,0.83875,0.00656
13466.jpg,0.10770,0.46235,0.42995
13467.jpg,0.19547,0.65969,0.14484
13468.jpg,0.02904,0.93075,0.04020
13469.jpg,0.58589,0.41199,0.00212
13470.jpg,0.05485,0.44135,0.50380
13471.jpg,0.01747,0.96353,0.01900
13472.jpg,0.21436,0.71352,0.07212
13473.jpg,0.30440,0.59814,0.09746
13474.jpg,0.12092,0.71449,0.16458
13475.jpg,0.04960,0.41337,0.53704
13476.jpg,0.03511,0.79512,0.16978
13477.jpg,0.67503,0.29363,0.03134
13478.jpg,0.16880,0.52730,0.30380
13479.jpg,0.30967,0.56538,0.12495
13480.jpg,0.03169,0.21292,0.75539
13481.jpg,0.35095,0.36687,0.28217
13482.jpg,0.09045,0.53005,0.37950
13483.jpg,0.03203,0.62291,0.34506
13484.jpg,0.53016,0.39111,0.07873
13485.jpg,0.05968,0.43677,0.50355
13486.jpg,0.41317,0.33133,0.25550
13487.jpg,0.05563,0.36283,0.58154
13488.jpg,0.14601,0.35602,0.49797
13489.jpg,0.03834,0.81030,0.15136
13490.jpg,0.08233,0.55926,0.35841
13491.jpg,0.52254,0.43395,0.04351
13492.jpg,0.69490,0.27464,0.03046
13493.jpg,0.74410,0.23102,0.02487
13494.jpg,0.47036,0.49212,0.03752
13495.jpg,0.28483,0.63247,0.08269
13496.jpg,0.45341,0.42215,0.12444
13497.jpg,0.30031,0.64136,0.05832
13498.jpg,0.03231,0.20572,0.76197
13499.jpg,0.11476,0.31626,0.56898
13500.jpg,0.01942,0.19237,0.78821
13501.jpg,0.05570,0.40623,0.53807
13502.jpg,0.09328,0.42380,0.48292
13503.jpg,0.04409,0.72384,0.23207
13504.jpg,0.15332,0.80371,0.04297
13505.jpg,0.26374,0.59624,0.14002
