image_name,Type_1,Type_2,Type_3
13320.jpg,0.15398,0.65250,0.19353
13321.jpg,0.07392,0.82243,0.10365
13322.jpg,0.11499,0.60420,0.28081
13323.jpg,0.23836,0.70959,0.05205
13324.jpg,0.10868,0.25593,0.63539
13325.jpg,0.06859,0.72776,0.20365
13326.jpg,0.13741,0.52568,0.33691
13327.jpg,0.05965,0.15482,0.78553
13328.jpg,0.66489,0.32878,0.00633
13329.jpg,0.07597,0.54539,0.37864
13330.jpg,0.07283,0.45164,0.47553
13331.jpg,0.13749,0.78867,0.07384
13332.jpg,0.04570,0.18853,0.76577
13333.jpg,0.16225,0.68832,0.14943
13334.jpg,0.05901,0.34838,0.59261
13335.jpg,0.17156,0.72871,0.09972
13336.jpg,0.05710,0.43796,0.50494
13337.jpg,0.50957,0.46018,0.03025
13338.jpg,0.36915,0.57240,0.05845
13339.jpg,0.09531,0.56358,0.34111
13340.jpg,0.05638,0.29884,0.64478
13341.jpg,0.30068,0.41093,0.28840
13342.jpg,0.66511,0.32509,0.00980
13343.jpg,0.12484,0.57946,0.29570
13344.jpg,0.11067,0.79671,0.09262
13345.jpg,0.05248,0.30918,0.63834
13346.jpg,0.08100,0.25195,0.66705
13347.jpg,0.05738,0.53035,0.41227
13348.jpg,0.31194,0.64569,0.04237
13349.jpg,0.18449,0.76127,0.05424
13350.jpg,0.21187,0.75102,0.03712
13351.jpg,0.41689,0.57222,0.01090
13352.jpg,0.12021,0.56984,0.30995
13353.jpg,0.09642,0.70171,0.20187
13354.jpg,0.12987,0.51418,0.35595
13355.jpg,0.11293,0.73514,0.15192
13356.jpg,0.16794,0.72662,0.10543
13357.jpg,0.08994,0.68251,0.22754
13358.jpg,0.11357,0.52276,0.36367
13359.jpg,0.04892,0.23609,0.71498
13360.jpg,0.08084,0.63222,0.28694
13361.jpg,0.09124,0.61869,0.29006
13362.jpg,0.10002,0.58734,0.31264
13363.jpg,0.06251,0.39201,0.54548
13364.jpg,0.14636,0.30823,0.54541
13365.jpg,0.64555,0.34930,0.00515
13366.jpg,0.09463,0.47432,0.43105
13367.jpg,0.17480,0.69696,0.12824
13368.jpg,0.05162,0.40213,0.54624
13369.jpg,0.06562,0.75285,0.18152
13370.jpg,0.34619,0.59695,0.05686
13371.jpg,0.61730,0.37492,0.00778
13372.jpg,0.05279,0.40821,0.53900
13373.jpg,0.09848,0.73695,0.16457
13374.jpg,0.14508,0.78949,0.06543
13375.jpg,0.49740,0.46031,0.04229
13376.jpg,0.03621,0.19190,0.77189
13377.jpg,0.16880,0.52730,0.30380
13378.jpg,0.11512,0.73336,0.15152
13379.jpg,0.04659,0.54153,0.41189
13380.jpg,0.20116,0.75021,0.04863
13381.jpg,0.06568,0.23591,0.69841
13382.jpg,0.09962,0.42671,0.47367
13383.jpg,0.17197,0.75450,0.07353
13384.jpg,0.24654,0.71213,0.04134
13385.jpg,0.17451,0.72610,0.09940
13386.jpg,0.08267,0.33039,0.58695
13387.jpg,0.59151,0.40594,0.00255
13388.jpg,0.27855,0.69612,0.02533
13389.jpg,0.18560,0.77111,0.04330
13390.jpg,0.09384,0.68146,0.22471
13391.jpg,0.67661,0.31802,0.00537
13392.jpg,0.11374,0.73804,0.14821
13393.jpg,0.24334,0.67412,0.08254
13394.jpg,0.25647,0.62242,0.12111
13395.jpg,0.32546,0.64862,0.02593
13396.jpg,0.09123,0.77159,0.13718
13397.jpg,0.09327,0.64522,0.26151
13398.jpg,0.16144,0.67495,0.16361
13399.jpg,0.01675,0.23086,0.75238
13400.jpg,0.06067,0.15955,0.77978
13401.jpg,0.21287,0.44773,0.33939
13402.jpg,0.11671,0.50675,0.37653
13403.jpg,0.11792,0.71216,0.16992
13404.jpg,0.23199,0.67492,0.09309
13405.jpg,0.16880,0.52730,0.30380
13406.jpg,0.31895,0.61683,0.06422
13407.jpg,0.10047,0.12922,0.77031
13408.jpg,0.09632,0.42669,0.47700
13409.jpg,0.15946,0.79875,0.04180
13410.jpg,0.14926,0.51641,0.33432
13411.jpg,0.68790,0.30792,0.00418
13412.jpg,0.29335,0.63503,0.07162
13413.jpg,0.02414,0.34947,0.62639
13414.jpg,0.29222,0.63233,0.07545
13415.jpg,0.11939,0.66953,0.21108
13416.jpg,0.15170,0.71919,0.12911
13417.jpg,0.25612,0.61800,0.12589
13418.jpg,0.05189,0.61381,0.33430
13419.jpg,0.04468,0.15789,0.79743
13420.jpg,0.22506,0.75035,0.02459
13421.jpg,0.06135,0.41160,0.52706
13422.jpg,0.43590,0.53554,0.02856
13423.jpg,0.47870,0.50753,0.01377
13424.jpg,0.36832,0.62366,0.00803
13425.jpg,0.13828,0.74928,0.11244
13426.jpg,0.18886,0.71140,0.09974
13427.jpg,0.19675,0.76444,0.03881
13428.jpg,0.17739,0.33856,0.48405
13429.jpg,0.07178,0.57550,0.35272
13430.jpg,0.05313,0.13676,0.81011
13431.jpg,0.15313,0.77231,0.07456
13432.jpg,0.11350,0.61385,0.27265
13433.jpg,0.19215,0.45708,0.35078
13434.jpg,0.04829,0.17049,0.78122
13435.jpg,0.29489,0.61518,0.08993
13436.jpg,0.16737,0.49512,0.33751
13437.jpg,0.05528,0.37441,0.57031
13438.jpg,0.05197,0.55442,0.39361
13439.jpg,0.42055,0.57118,0.00827
13440.jpg,0.05379,0.18969,0.75652
13441.jpg,0.05388,0.58881,0.35731
13442.jpg,0.50246,0.49220,0.00534
13443.jpg,0.15864,0.76633,0.07503
13444.jpg,0.12062,0.26099,0.61839
13445.jpg,0.07790,0.40880,0.51330
13446.jpg,0.42516,0.52928,0.04555
13447.jpg,0.11183,0.67601,0.21216
13448.jpg,0.15615,0.73158,0.11227
13449.jpg,0.25396,0.69028,0.05576
13450.jpg,0.15709,0.73240,0.11052
13451.jpg,0.03236,0.28071,0.68693
13452.jpg,0.21325,0.74320,0.04354
13453.jpg,0.45747,0.31438,0.22816
13454.jpg,0.16137,0.74170,0.09694
13455.jpg,0.47172,0.36195,0.16633
13456.jpg,0.15340,0.65852,0.18809
13457.jpg,0.54504,0.38947,0.06550
13458.jpg,0.24352,0.71785,0.03863
13459.jpg,0.21124,0.74859,0.04017
13460.jpg,0.22783,0.72892,0.04325
13461.jpg,0.10875,0.78745,0.10380
13462.jpg,0.12560,0.66991,0.20450
13463.jpg,0.12636,0.81003,0.06361
13464.jpg,0.04662,0.45453,0.49885
13465.jpg,0.28280,0.69787,0.01934
13466.jpg,0.18661,0.65455,0.15884
13467.jpg,0.10671,0.68791,0.20539
13468.jpg,0.09020,0.72743,0.18237
13469.jpg,0.41227,0.58143,0.00630
13470.jpg,0.06395,0.51486,0.42120
13471.jpg,0.15947,0.74756,0.09296
13472.jpg,0.45054,0.54011,0.00935
13473.jpg,0.51606,0.47080,0.01314
13474.jpg,0.10014,0.64122,0.25863
13475.jpg,0.03259,0.16398,0.80343
13476.jpg,0.08165,0.53879,0.37955
13477.jpg,0.21926,0.73920,0.04154
13478.jpg,0.16880,0.52730,0.30380
13479.jpg,0.35595,0.61482,0.02923
13480.jpg,0.03408,0.28834,0.67758
13481.jpg,0.27461,0.64285,0.08254
13482.jpg,0.05215,0.47282,0.47503
13483.jpg,0.04491,0.54975,0.40534
13484.jpg,0.42219,0.55256,0.02525
13485.jpg,0.07018,0.35204,0.57777
13486.jpg,0.27084,0.64949,0.07967
13487.jpg,0.04991,0.25144,0.69864
13488.jpg,0.08934,0.22514,0.68552
13489.jpg,0.11189,0.74652,0.14159
13490.jpg,0.08970,0.42869,0.48161
13491.jpg,0.44602,0.49055,0.06343
13492.jpg,0.49544,0.49192,0.01264
13493.jpg,0.37384,0.61362,0.01254
13494.jpg,0.34083,0.60797,0.05120
13495.jpg,0.11584,0.66948,0.21468
13496.jpg,0.21975,0.68787,0.09238
13497.jpg,0.11815,0.80080,0.08105
13498.jpg,0.03952,0.15129,0.80919
13499.jpg,0.07540,0.18195,0.74265
13500.jpg,0.05998,0.49146,0.44856
13501.jpg,0.03479,0.34733,0.61788
13502.jpg,0.05969,0.34747,0.59284
13503.jpg,0.07036,0.69385,0.23578
13504.jpg,0.32798,0.64918,0.02283
13505.jpg,0.10606,0.59177,0.30217
